,AF3_max,AF4_max,AF3_time_of_max,AF4_time_of_max,label
143,4423.589844,4388.7177729999985,1645650669.815896,1645650669.776923,baseline
144,4397.94873,4351.794922,1645901266.14037,1645901264.8667538,baseline
145,4390.256348,4326.666504,1645650651.228491,1645650650.667052,baseline
146,4362.05127,4355.897461,1645650804.603144,1645650804.634403,baseline
147,4409.230957,4343.589844,1645817739.796558,1645817740.5155811,baseline
148,4384.615234000001,4350.769043,1645901179.2922616,1645901180.401792,baseline
149,4367.179688,4342.05127,1645583490.646017,1645583489.137592,baseline
150,4467.692383,4559.487305,1645494295.222528,1645494294.7155714,baseline
151,4402.05127,4365.6411130000015,1645583732.759906,1645583732.752091,baseline
152,4390.769043,4361.538574,1645650776.590528,1645650776.590528,baseline
153,4772.820313,4555.897461,1645493929.495655,1645493929.495655,baseline
154,4664.615234000001,4508.7177729999985,1645650623.977027,1645650623.9613981,baseline
155,4549.230957,4442.05127,1645494218.707892,1645494219.2852962,baseline
156,4388.205078,4402.563965,1645650848.052788,1645650848.052788,baseline
157,4393.846191,4346.153809,1645901109.4230962,1645901110.696712,baseline
158,4426.153809,4369.230957,1645817750.863268,1645817750.863268,baseline
159,4367.179688,4334.3588869999985,1645650713.173117,1645650712.640935,baseline
160,4462.563965,4343.0771479999985,1645650698.006002,1645650697.990473,baseline
161,4382.05127,4340.512695,1645583595.7668061,1645583594.133331,baseline
162,4469.230957,4389.230957,1645494341.882441,1645494340.25425,baseline
163,4408.7177729999985,4372.820313,1645650793.447219,1645650793.447219,baseline
164,4396.410156,4367.179688,1645817848.337847,1645817846.766937,baseline
165,4530.256348,4422.05127,1645494233.046051,1645494233.069396,baseline
166,4412.307617,4348.205078,1645583823.312283,1645583821.624098,baseline
167,4396.9228520000015,4335.897461,1645901071.495906,1645901071.91784,baseline
168,4426.666504,4396.9228520000015,1645650855.3158321,1645650853.833792,baseline
169,4375.384765999999,4351.2822270000015,1645583753.823143,1645583751.5878599,baseline
170,4376.410156,4334.3588869999985,1645650639.589473,1645650641.3580348,baseline
171,4497.94873,4334.3588869999985,1645494367.514812,1645494364.728602,baseline
172,4369.230957,4362.563965,1645493899.689974,1645493900.1742039,baseline
173,4425.128418,4386.666504,1645650823.563113,1645650823.563113,baseline
