,AF3_max,AF4_max,AF_adj_max_diff,AF_adj_max_ratio,AF3_second_largest,AF4_second_largest,AF_adj_sec_max_ratio,AF_adj_sec_max_diff,label
238,7905.641113,5829.230957,2563.846313,2.578623425204805,7886.666504000002,5821.025879,3680.899419837322,-5857.180053999999,none
239,4821.538574,4632.820313,133.84667900000022,1.3452398173038935,4821.025879,4627.692383,574.9682721853333,-8351.794922000001,none
240,5023.0771479999985,4744.102539,246.9233394999983,1.4905762504639732,5022.563965,4734.871582,780.8922627005559,-8225.8974605,none
241,7954.358887,5085.6411130000015,3143.076904999999,4.809198383892045,7906.153809,5066.666504,3644.8541285914853,-5407.179443,none
242,7830.769043000001,5325.128418,2501.185546500001,3.3170124696371484,7811.282227,5292.307617,3564.8380434872715,-5976.7626945,none
243,5115.897461,4847.179688,220.5124509999996,1.3724548384483979,5096.9228520000015,4824.615234000001,840.9027242819784,-8286.154051999998,none
244,7949.230956999999,5170.256348,3100.2565914999986,4.262547625201446,7880.0,5167.179688,3659.245484335187,-5405.8977055000005,none
245,4994.871582,4725.6411130000015,228.97412099999747,1.4885114556109353,4980.0,4711.794922,722.1648997301327,-8285.897461,none
246,7926.666504000002,5147.179688,2971.5382075000007,4.213809713324081,7829.743651999999,5131.2822270000015,3606.3939643147132,-5554.6156015000015,none
247,4915.384765999999,4677.94873,195.8979500000005,1.4591359964342014,4911.794922,4676.9228520000015,659.5948221915633,-8309.230470000002,none
248,5125.6411130000015,4756.410156,324.61572250000063,1.696753942722903,5124.102539,4750.256348,832.6769901887519,-8251.794922500001,none
249,5139.487305,4764.615234000001,359.7436535000006,1.7243163188274087,5120.0,4755.897461,851.1506871844385,-8186.923339499998,none
250,4929.743652,4681.538574,195.89746100000048,1.4462614852514182,4928.7177729999985,4680.512695,685.2362009210583,-8289.230469000002,none
251,5102.05127,4806.666504,266.1538090000013,1.4814472311186604,5090.256348,4801.025879,835.518039928369,-8247.692869999999,none
252,7921.538573999998,5192.820313,3048.7181389999987,4.123194429905667,7844.615234000001,5184.615234000001,3627.197147394517,-5453.333130000001,none
0,7739.487305,4466.666504,3415.641114,19.173259829493833,7729.743651999999,4461.538574,3450.0988670235984,-5146.410156000002,none
1,7823.077148,4621.025879,3386.4101560000004,10.027335689614446,7818.461426000002,4616.9228520000015,3571.684258168374,-5105.8974610000005,none
