,variance_AF3,variance_AF4,AF3_sum,AF4_sum,AF3_max,AF4_max,label
110,27213.08045962064,33853.067573503766,1661052.8210550002,1667914.360377,4745.6411130000015,4786.153809,noise
111,28567.93262923362,35165.064544883426,1653404.614271,1666731.2849269998,4781.025879,4788.7177729999985,noise
112,375151.08237020444,375468.80670980405,1687883.076903,1686997.436281,6357.94873,6335.384765999999,noise
113,162944.3859810451,171147.82208736523,1660905.129405,1670190.7675839998,6040.0,6068.7177729999985,noise
114,75117.98676073215,30126.226665386905,1653827.1821319999,1654920.50978,5821.538574,4737.436035,noise
115,268945.61431567796,308473.36501429364,1679083.591307,1672678.976819,6195.384765999999,6275.897461,noise
116,155670.55624716126,158075.240718191,1673711.791995,1666542.5608009999,6334.871582,6564.102539,noise
117,276737.38524285983,271586.43971273507,1654669.741714,1672378.4582600002,6272.820313,6434.871582,noise
118,20348.94419298988,26628.143614795114,1671076.920899,1679391.7998040002,4708.205078,4763.0771479999985,noise
119,2351813.3471743693,2500536.286581102,976061.536775,1461018.97515,8401.538086,8040.512695,noise
120,32651.655114550635,32938.82368048954,1652902.5617789999,1663630.7788210001,4792.820313,4795.384765999999,noise
121,539372.8423578998,34354.8765325814,1656027.697148,1655531.281508,7914.358887,5258.974121,noise
122,26984.183694669242,37000.85504428358,1654383.589847,1668831.540785,4696.410156,4785.128418,noise
123,34151.99056934845,64362.412238655896,1662637.951183,1669968.718028,5321.025879,5740.512695,noise
124,3993629.018091636,414904.93382125127,1802190.763879,1621483.588537,8309.230469,7374.871581999999,noise
125,29480.032849238796,28328.646802940915,1665801.281009,1665879.997078,4859.487305,4720.512695,noise
126,26064.660809217803,25829.340337674996,1666525.639418,1679742.564225,4726.153809,4749.230957,noise
127,3873267.5772074796,45392.264685719136,1689912.821168,1528596.409424,6949.230956999999,4437.436035,noise
128,234230.09238003852,228329.418114852,1681765.128916,1672304.610603,6297.436035,6124.615234000001,noise
129,261604.03522610883,240814.92193249826,1678956.923362,1693814.8728140001,6135.897461,6137.436035,noise
130,104697.76473451659,88784.01308452779,1644124.620358,1608791.286141,5933.333496,5869.743652,noise
131,348481.5313850746,30663.785401344605,1661546.92273,1656226.666266,8401.538086,4668.205078,noise
132,26990.635095886904,32129.637088313164,1653099.4904949998,1665397.436046,4735.384765999999,4774.871582,noise
133,18441.651107522663,24428.216715467643,1671840.518322,1680879.483405,4711.794922,4768.205078,noise
134,286938.25355490996,296753.2476058535,1673685.1220800001,1687203.5905829999,5823.589844,6112.307617,noise
135,63495.16516354357,30164.39334384804,1634546.153327,1637756.409666,5169.743652,4639.487305,noise
136,323479.36310357624,318957.2830890662,1648452.30884,1656017.437752,6389.230957,6458.461426,noise
137,182059.16627614776,193880.72535416635,1686536.40943,1680285.1296430002,6000.0,6198.974121,noise
138,28852.32152801575,32331.300513266826,1658111.796889,1668002.050299,4785.6411130000015,4783.0771479999985,noise
139,273450.4065758778,299196.20071961684,1657642.0463859998,1670674.357665,5988.205078,6047.692383,noise
140,260278.36434766118,295115.81144285615,1663826.152833,1667197.9458070002,6660.0,6759.487305,noise
141,35041.225400084,34623.27830686333,1636098.460947,1656883.076919,4755.384765999999,4811.794922,noise
142,123531.83011441785,124353.69275772556,1640783.5908269999,1649402.050541,6193.333496,6369.230957,noise
143,217077.36921076497,472614.68019455625,1803050.767823,1821959.4860979998,6064.615234000001,7783.589844,noise
144,219022.3541814515,255033.77344848777,1657349.2282770001,1655557.9492259999,6836.922852,7168.205078,noise
145,190981.80659793547,186823.64507342267,1673857.434331,1682110.258297,6187.179688,6010.769043,noise
146,341132.0032176993,374787.0163054216,1664345.130632,1682972.817884,6246.153809,6602.563965,noise
147,60279.955524363715,33268.645338530776,1649181.538104,1650348.2024039999,5110.769043,4866.666504,noise
148,30359.2227238083,36392.82348786288,1654797.951418,1666738.459235,4803.0771479999985,4826.666504,noise
149,34763.10209694588,34526.27971746901,1647882.046885,1654582.8193449997,4772.820313,4733.333496,noise
150,32685.452941660722,31978.06765341705,1655692.822521,1665743.587409,4755.384765999999,4769.743652,noise
151,274163.74247306824,313911.33380860556,1667236.9198120001,1683372.3068920001,6557.436035,7043.589844,noise
152,255702.6662647118,247607.11022663568,1673345.126963,1685627.693374,6223.0771479999985,6337.436035,noise
153,183164.7854976406,188687.97028411244,1667911.284559,1672160.5119679999,7052.307617,7180.0,noise
154,27761.97568711786,35861.188859751775,1652561.026625,1664515.9011229998,4750.769043,4809.230957,noise
155,152839.61324899227,138682.34535383355,1673159.99928,1683406.1540680001,6109.230957,5917.94873,noise
156,205433.8187622882,196344.89836692368,1683677.43531,1711888.7163149999,6122.05127,6062.563965,noise
157,55143.51735512695,38658.41767927521,1645713.3366759997,1652924.1030279999,5117.94873,4840.0,noise
158,30720.655233196525,35701.2474781149,1655251.27858,1664965.634536,4795.384765999999,4803.589844,noise
159,349943.87832582,349538.8107508572,1680278.4628939999,1692709.741943,6196.9228520000015,6228.7177729999985,noise
160,234022.56220786856,48328.02570905271,1666672.311284,1655606.1508880001,6347.692383,5352.820313,noise
161,28177.631032227982,27391.783339271686,1667983.0776459998,1666416.4123609997,4788.7177729999985,4700.512695,noise
162,119911.56393239359,138227.75214190074,1676305.6457500001,1676798.463381,6248.205078,6089.743652,noise
163,159717.07027176686,149974.1669001413,1679381.280034,1691283.329848,6059.487305,6305.128418,noise
164,24621.58976085738,28568.147583058555,1667733.844,1681757.43165,4652.820313,4738.461426,noise
165,213894.5938970927,216269.11872171942,1685035.389899,1680970.516119,6230.256348,6418.974121,noise
166,211285.85949857335,231786.4296141028,1647062.053722,1644794.3586559999,6153.846191,6002.563965,noise
167,137740.24374161172,135305.85656223542,1662632.8222750002,1673078.462654,6079.487305,6107.179688,noise
168,258459.38719860362,150350.47355459415,1719068.201909,1707066.151131,6773.333495999998,5932.820313,noise
169,409547.05049226223,398938.5970187385,1692884.1016949997,1718109.234385,6791.794922,8155.384765999999,noise
170,440896.8046182553,116867.62501547343,1651270.512828,1674300.002698,7901.538573999998,7812.820312999998,noise
171,81526.12646204582,21827.136346748866,1648775.89771,1647190.771005,5492.820313,4732.820313,noise
172,299754.66828064976,314201.52326385526,1662806.669934,1657461.541023,6413.846191,6309.230957,noise
173,25552.799865809244,28839.369966697366,1659455.6367310002,1663096.926031,4816.410156,4831.794922,noise
174,260488.18103835298,258560.25838083713,1665974.3598640002,1673364.614753,6357.94873,6340.0,noise
175,756667.1469722844,907135.2527937829,1667492.8219070002,1767492.8235010002,8111.282227,8215.897461,noise
176,213679.83494672776,109094.47536882307,1681467.68922,1689990.771256,7470.256348000001,6845.128418000001,noise
177,32401.828677830803,35834.97933584397,1665057.434091,1681316.406508,4733.846191,4876.410156,noise
178,221281.96056639616,209458.33410538684,1675724.615727,1668870.2585439999,5900.0,5873.333496,noise
179,20907.538927276702,41288.207264985605,1642052.304452,1645653.333987,4741.538574,5018.461426,noise
180,1007686.3940595702,68103.7702479978,1658841.5360730002,1657676.925057,8401.538086,5829.230957,noise
181,67510.705102129,77382.70478007368,1648546.66603,1648362.0493339999,6036.9228520000015,6104.615234000001,noise
182,203485.6719040203,131274.93363068308,1697049.741459,1708874.8742789999,5858.461426,5911.794922,noise
183,175620.9973056371,168629.6232733371,1659374.876218,1663527.946052,5992.820313,6044.102539,noise
184,63905.291338719464,58533.11141515,1675049.233893,1688971.792485,5936.410156,5726.153809,noise
185,33051.892452630775,31256.55220373446,1656976.92311,1667365.3886870001,4755.384765999999,4769.743652,noise
186,39060.85538072935,64898.66850242671,1647882.05348,1652250.257097,5210.256348,5367.692383,noise
187,34661.61906598695,33301.055308799834,1668353.335209,1669859.999769,4781.025879,4791.794922,noise
188,335189.78974780947,56631.81528533635,1662720.0039030001,1647614.867322,8126.666504000002,4891.2822270000015,noise
189,29387.785322493444,30767.364312763897,1655475.389657,1664618.980736,4758.461426,4747.692383,noise
190,20933.54587404723,21802.548275239118,1672800.5122129999,1678841.022716,4667.692383,4743.589844,noise
191,72798.51057909161,36163.03504004587,1625616.4069909998,1634464.101566,5358.974121,4762.563965,noise
192,263176.23499291675,271565.47976088594,1661641.279304,1678620.765635,5708.205078,5841.025879,noise
193,174929.03976929683,164276.094595311,1662704.6210989999,1661970.7707500001,6077.436035,5832.307617,noise
194,144903.7518362747,152546.86600744358,1666107.438483,1675784.872812,5812.820313,5910.256348,noise
195,218807.58710722235,294117.3232845648,1679733.845231,1688905.128181,6645.6411130000015,6229.230957,noise
196,48203.02222593894,45998.70968014144,1669564.619151,1652088.716809,6066.666504,5395.384765999999,noise
197,12028.545091255057,70552.18850844711,1647715.832043,1658112.820818,4623.589844,7005.641113,noise
198,92259.28122494457,76010.88172682433,1664521.797615,1669522.565693,5991.794922,5932.820313,noise
199,349904.51203195524,327856.01885233825,1652745.642839,1655952.8166629998,6921.025879000002,6750.769043000001,noise
200,119290.72209992191,113677.99189718075,1666982.0537120001,1651708.717775,5554.871582,5565.6411130000015,noise
201,50949.28060569794,52429.377111289854,1666290.257829,1663570.7744180001,5281.025879,5316.9228520000015,noise
202,26899.538434128626,36875.2652949475,1657920.002949,1666273.842044,4736.410156,4795.384765999999,noise
203,91524.2942182748,127709.81732931134,1646887.692392,1637001.028327,5601.025879,5611.2822270000015,noise
204,31716.460792270816,28073.242338618093,1673614.100586,1671267.436778,4834.871582,4689.230957,noise
205,450137.0966782334,257963.25740762686,1671624.61433,1686016.409916,7593.846191,6963.589844,noise
206,252615.4821045937,248505.68798022927,1657027.184579,1660823.592053,6329.230957,6289.230957,noise
207,340542.8389450032,366353.43775230367,1669158.4624060001,1687730.7747769998,6272.820313,6605.6411130000015,noise
208,9967.409345141004,30471.80643762971,1651072.305427,1650870.770032,4571.794922,5260.0,noise
209,6657818.004953688,2260177.9773884723,1492953.337087,927189.2330729999,8363.589844,4497.436035,noise
210,42857.29168949843,8955.089517127619,1651112.31202,1649735.3825720001,5661.538574,4604.615234000001,noise
211,28071.491088069713,35214.795893088034,1652174.351821,1665464.0996150002,4810.256348,4778.974121,noise
212,338670.9795583667,344089.5278274345,1674706.152364,1705881.539919,6242.05127,6263.0771479999985,noise
213,27819.28779971407,36896.50386995242,1659065.381596,1672513.5874140002,4760.0,4818.461426,noise
214,199109.96335062108,40870.172840593295,1633370.770763,1654274.612561,6643.589844,4945.128418,noise
